Ruta_SAK,Semana,TotalSales
4511,4,327830.8600
4511,5,305941.2900
4511,6,299137.6100
4511,7,328713.7400
4511,8,327648.4900
4511,9,308560.6000
4512,3,205996.0900
4512,4,209153.1500
4512,5,221845.4100
4512,6,207524.4400
4512,7,195681.1800
4512,8,192732.0900
4512,9,179980.7200
4513,3,136584.6000
4513,4,155968.7200
4513,5,139569.3900
4513,6,130822.9200
4513,7,130416.7800
4513,8,139450.6200
4513,9,130189.3500
4514,3,87010.5200
4514,4,88200.2800
4514,5,74693.9500
4514,6,87568.8200
4514,7,80826.9800
4514,8,89771.9500
4514,9,74906.7000
4515,3,62739.1500
4515,4,71809.7700
4515,5,60909.2800
4515,6,50843.3300
4515,7,55026.2700
4515,8,57405.5900
4515,9,47131.5700
4516,3,53569.3900
4516,4,53926.9300
4516,5,44332.0000
4516,6,49324.8400
4516,7,48328.6900
4516,8,52711.6500
4516,9,40306.6500
4517,3,16649.4300
4517,4,18383.6000
4517,5,13557.0800
4517,6,11151.1800
4517,7,15232.7300
4517,8,16682.2300
4517,9,22293.0700
4518,3,9985.3300
4518,4,12060.8100
4518,5,12623.5100
4518,6,11248.3000
4518,7,10159.5600
4518,8,14444.3300
4518,9,11577.7800
4520,3,33880.8500
4520,4,33370.9800
4520,5,32309.6700
4520,6,32416.1800
4520,7,35909.2700
4520,8,35926.6400
4520,9,39336.7400
4521,3,68830.8100
4521,4,66955.2900
4521,5,68898.7100
4521,6,63703.4800
4521,7,54078.5100
4521,8,44222.8500
4521,9,42166.2900
4522,3,36512.6100
4522,4,35584.3300
4522,5,27474.7300
4522,6,25520.3000
4522,7,28288.0400
4522,8,23922.0000
4522,9,17286.1600
4523,3,32225.8900
4523,4,41539.9400
4523,5,32550.0000
4523,6,31724.5000
4523,7,26815.5000
4523,8,12661.7500
4523,9,9528.0600
4524,3,12456.1900
4524,4,14552.8800
4524,5,15112.2600
4524,6,14168.4200
4524,7,9869.2300
4524,8,9971.1300
4524,9,14416.6700
4525,3,29323.8500
4525,4,26911.1200
4525,5,23174.2900
4525,6,28432.9400
4525,7,41315.4600
4525,8,31664.4300
4525,9,30759.9700
4526,3,41099.0800
4526,4,39973.5600
4526,5,35435.1400
4526,6,34789.1200
4526,7,36549.4900
4526,8,38972.4500
4526,9,39941.6800
4528,3,9073.4100
4528,4,8909.8900
4528,5,15358.0600
4528,6,12944.8600
4528,7,17233.1400
4528,8,19638.7900
4528,9,18181.0000
4529,3,17199.5700
4529,4,18480.4600
4529,5,14207.2500
4529,6,11314.7400
4529,7,14991.3500
4529,8,14463.1500
4529,9,16089.5000
4530,3,25587.3300
4530,4,24992.8300
4530,5,20760.4600
4530,6,21103.3800
4530,7,18453.7500
4530,8,17456.3000
4530,9,20169.9900
4531,3,64283.9900
4531,4,63986.4300
4531,5,52005.2300
4531,6,51010.5400
4531,7,54146.6200
4531,8,54624.0200
4531,9,59799.0800
4532,3,67656.3800
4532,4,65330.2000
4532,5,56543.1900
4532,6,53077.4600
4532,7,53713.2600
4532,8,52526.8000
4532,9,75841.3400
4533,3,47497.9000
4533,4,38812.5500
4533,5,38959.8100
4533,6,30922.1300
4533,7,43952.8700
4533,8,40312.2900
4533,9,37364.5400
4534,3,38429.0100
4534,4,35076.1300
4534,5,30668.3600
4534,6,27525.3600
4534,7,31252.0300
4534,8,30125.6400
4534,9,28746.8900
4535,3,46885.1100
4535,4,46917.8100
4535,5,38452.5100
4535,6,31792.1600
4535,7,40852.6500
4535,8,43665.8100
4535,9,40558.8600
4550,3,23873.0500
4550,4,26674.0000
4550,5,26367.0100
4550,6,23298.4400
4550,7,23946.1500
4550,8,25286.5300
4550,9,26215.9200
4551,3,91092.7200
4551,4,88837.4100
4551,5,72965.7300
4551,6,67460.1900
4551,7,78968.6700
4551,8,74811.2800
4551,9,71193.7600
4552,3,58653.2500
4552,4,65196.3800
4552,5,61781.2600
4552,6,53876.6400
4552,7,59894.9200
4552,8,60855.6200
4552,9,62385.8000
4553,3,39386.0200
4553,4,34847.4200
4553,5,30031.7100
4553,6,24308.9600
4553,7,32566.1700
4553,8,31499.7400
4553,9,35775.6900
4554,3,19408.9000
4554,4,17200.3500
4554,5,16398.5900
4554,6,18099.7200
4554,7,19788.0800
4554,8,20331.4000
4554,9,23989.2700
4555,3,13227.9900
4555,4,13196.4000
4555,5,11943.0400
4555,6,9178.4000
4555,7,11076.8300
4555,8,12927.4200
4555,9,14127.7000
4556,7,314.3700
4556,8,3410.5300
4556,9,5852.5200
4557,3,3041.3200
4557,4,5160.8100
4557,5,5508.6900
4557,6,4046.9500
4557,7,7900.0600
4557,8,10610.9500
4557,9,15577.6500
4558,9,2625.6800
4560,6,7584.1900
4560,7,7598.1500
4560,8,9827.6000
4560,9,12029.4500
4701,3,950710.6300
4701,4,843631.7500
4701,5,813346.5500
4701,6,742428.3700
4701,7,680121.6000
4701,8,666435.6000
4701,9,886449.8500
4702,3,620876.8700
4702,4,604531.9900
4702,5,611676.3900
4702,6,507753.2300
4702,7,494012.0800
4702,8,468403.9500
4702,9,594092.6900
4703,3,693278.9100
4703,4,607901.6900
4703,5,618788.0100
4703,6,502300.0400
4703,7,478081.9300
4703,8,494392.6700
4703,9,618492.1800
4704,3,578536.3000
4704,4,548507.8600
4704,5,539146.1700
4704,6,472290.8800
4704,7,449334.5300
4704,8,431972.5300
4704,9,535917.2700
4705,3,441524.2700
4705,4,457798.2100
4705,5,458573.6600
4705,6,420555.2200
4705,7,396722.5700
4705,8,410077.5300
4705,9,508676.4700
4706,3,344274.9800
4706,4,334880.6300
4706,5,376495.7000
4706,6,294134.3900
4706,7,283440.3100
4706,8,269939.5600
4706,9,333276.8700
4707,3,226978.4000
4707,4,211497.8700
4707,5,198289.1300
4707,6,168140.2000
4707,7,164049.6700
4707,8,167786.4200
4707,9,215189.0000
4708,3,149101.7700
4708,4,138219.1600
4708,5,158520.2600
4708,6,116094.7500
4708,7,115061.7600
4708,8,115408.5100
4708,9,143596.9000
4709,3,104381.4200
4709,4,94784.8100
4709,5,116837.7200
4709,6,88821.9300
4709,7,94872.1800
4709,8,91369.5300
4709,9,115728.1000
4710,3,242003.8700
4710,4,231568.2700
4710,5,259631.3800
4710,6,218480.2600
4710,7,203150.8500
4710,8,205981.3100
4710,9,220040.0000
4711,3,183956.8200
4711,4,181485.2800
4711,5,184753.9100
4711,6,148550.4400
4711,7,135457.0100
4711,8,126359.6000
4711,9,182265.2600
4712,3,124347.5600
4712,4,105593.6200
4712,5,129943.6700
4712,6,108483.5600
4712,7,100517.6600
4712,8,100896.3100
4712,9,123892.2100
4713,3,142328.2900
4713,4,113990.0100
4713,5,126929.5800
4713,6,100342.4000
4713,7,88829.3500
4713,8,105634.9800
4713,9,126973.9900
4714,3,140924.0900
4714,4,136225.3800
4714,5,141998.2400
4714,6,129348.4700
4714,7,101845.0000
4714,8,102877.2400
4714,9,117834.8600
4715,3,52088.1600
4715,4,49123.8700
4715,5,52034.0200
4715,6,50992.4700
4715,7,37711.9700
4715,8,45096.5900
4715,9,68669.9400
4716,3,28152.5200
4716,4,31286.1600
4716,5,36726.5800
4716,6,39800.0000
4716,7,28534.5900
4716,8,32116.8700
4716,9,35298.3300
4717,3,39357.1600
4717,4,36689.6200
4717,5,36878.3500
4717,6,25909.9200
4717,7,31204.7400
4717,8,27154.7100
4717,9,30655.1800
4718,3,47395.4000
4718,4,36002.2900
4718,5,41893.3500
4718,6,38592.6000
4718,7,25470.2500
4718,8,20919.0800
4718,9,30897.5300
4753,3,18274.2400
4753,4,15742.1600
4753,5,27158.6300
4753,6,28900.1200
4753,7,26849.9500
4753,8,28410.9300
4753,9,23522.8200
4801,3,417609.8000
4801,4,411938.3100
4801,5,402186.7100
4801,6,429339.0100
4801,7,440760.7100
4801,8,386429.0600
4801,9,360038.0700
4802,3,261866.4000
4802,4,239931.2200
4802,5,271831.9700
4802,6,286908.0600
4802,7,277420.1900
4802,8,249978.8600
4802,9,213383.1200
4803,3,122940.4500
4803,4,92235.7700
4803,5,98428.4500
4803,6,105672.6800
4803,7,122572.7600
4803,8,99722.0500
4803,9,84332.9000
4804,3,102644.3100
4804,4,95541.0900
4804,5,106950.0200
4804,6,108435.0200
4804,7,114665.7500
4804,8,100449.4700
4804,9,87738.0200
4805,3,50039.3600
4805,4,55550.5300
4805,5,75758.1500
4805,6,64121.4900
4805,7,67567.6700
4805,8,60657.2300
4805,9,57332.0900
4901,3,1312003.1000
4901,4,1300717.0000
4901,5,1343011.1000
4901,6,1317232.0700
4901,7,1317038.3000
4901,8,1238996.2900
4901,9,1231648.5000
4902,3,1038532.2000
4902,4,1053069.4000
4902,5,1055479.5800
4902,6,1001900.7400
4902,7,998840.0800
4902,8,933737.6800
4902,9,949853.8100
4903,3,912783.0300
4903,4,882129.1900
4903,5,917227.5500
4903,6,882929.7400
4903,7,839039.5400
4903,8,780171.3300
4903,9,800273.2300
4904,3,750593.8000
4904,4,758194.1700
4904,5,778484.3700
4904,6,734858.7500
4904,7,743237.9200
4904,8,699973.9000
4904,9,681900.9700
4905,3,770820.4700
4905,4,717891.3800
4905,5,771096.8600
4905,6,758106.1200
4905,7,739008.1200
4905,8,677775.2400
4905,9,664698.4200
4906,3,620947.0400
4906,4,571922.8300
4906,5,612421.0400
4906,6,639412.5800
4906,7,611041.0000
4906,8,575204.6800
4906,9,550994.3300
4907,3,334013.4900
4907,4,325820.5100
4907,5,342932.5200
4907,6,329521.6100
4907,7,340477.6700
4907,8,319927.9300
4907,9,305217.9700
4908,3,374518.6700
4908,4,347172.2200
4908,5,382607.1700
4908,6,390376.3800
4908,7,370214.6700
4908,8,333911.6200
4908,9,307012.8500
4909,3,350043.6000
4909,4,337533.9900
4909,5,357799.7900
4909,6,359557.6800
4909,7,343664.6400
4909,8,320699.6200
4909,9,297786.0800
4910,3,404888.3200
4910,4,413050.4400
4910,5,450938.1100
4910,6,437520.1100
4910,7,436645.4600
4910,8,401544.0200
4910,9,380349.5300
4911,3,418720.5400
4911,4,407991.0400
4911,5,425313.8100
4911,6,404530.5500
4911,7,419504.6300
4911,8,384546.7000
4911,9,395544.0600
4912,3,319872.4400
4912,4,342425.1400
4912,5,339310.0300
4912,6,314177.7000
4912,7,338813.9000
4912,8,319349.2300
4912,9,296753.1000
4913,3,176045.3900
4913,4,176917.2000
4913,5,195450.0200
4913,6,204492.7800
4913,7,192936.3000
4913,8,167672.2300
4913,9,167587.1200
4914,3,196914.4500
4914,4,195600.7300
4914,5,216638.3400
4914,6,215626.5600
4914,7,200652.6400
4914,8,167594.8900
4914,9,173996.1600
4915,3,203603.1400
4915,4,186365.7800
4915,5,193469.1900
4915,6,205448.3200
4915,7,199640.3200
4915,8,180624.4600
4915,9,168831.7800
4916,3,156232.6600
4916,4,143948.5300
4916,5,156056.6300
4916,6,167761.9400
4916,7,171216.1900
4916,8,138194.9700
4916,9,132579.9100
4917,3,64861.9700
4917,4,59802.8500
4917,5,59887.5400
4917,6,74554.1900
4917,7,68975.0300
4917,8,62608.3300
4917,9,54650.9100
4918,3,48017.1200
4918,4,36077.5600
4918,5,35823.3200
4918,6,45011.9500
4918,7,45421.4400
4918,8,34424.5900
4918,9,30829.9200
4919,3,29692.6500
4919,4,28066.5700
4919,5,28197.3300
4919,6,35136.7100
4919,7,31512.9700
4919,8,22168.4200
4919,9,22341.1400
4920,3,22330.9800
4920,4,26379.4600
4920,5,30419.5500
4920,6,29406.5100
4920,7,29085.3800
4920,8,23374.0200
4920,9,19044.3600
4950,3,62831.0700
4950,4,62017.5900
4950,5,55268.3900
4950,6,46752.1200
4950,7,63212.6000
4950,8,59892.3800
4950,9,71009.9300
4951,3,46133.9400
4951,4,49027.9000
4951,5,49408.2000
4951,6,53123.6700
4951,7,49041.1300
4951,8,45900.1800
4951,9,43746.7300
4952,3,76702.6000
4952,4,72091.2900
4952,5,77769.9100
4952,6,87095.5200
4952,7,74989.8600
4952,8,70449.8200
4952,9,70381.9600
4953,3,52830.9300
4953,4,42156.9600
4953,5,60888.3600
4953,6,57490.0100
4953,7,52519.8700
4953,8,43958.4100
4953,9,44614.4200
4954,3,46542.8800
4954,4,45982.2700
4954,5,52008.4400
4954,6,55999.0300
4954,7,52910.2700
4954,8,47398.9800
4954,9,45160.6300
4955,3,45230.7800
4955,4,37329.7400
4955,5,37733.4300
4955,6,38960.0400
4955,7,38845.3700
4955,8,33612.1500
4955,9,31310.7200
4957,3,51847.6800
4957,4,52247.3900
4957,5,51534.8100
4957,6,46830.6000
4957,7,58247.4000
4957,8,50148.4900
4957,9,53306.4200
4958,3,49748.9700
4958,4,48673.3000
4958,5,46181.5500
4958,6,39019.7700
4958,7,46927.5500
4958,8,42010.3900
4958,9,44684.4700
4959,3,33926.0900
4959,4,30912.5200
4959,5,31856.8800
4959,6,30539.6300
4959,7,48577.6400
4959,8,36423.9000
4959,9,37742.2500
5001,3,680527.6800
5001,4,744071.3600
5001,5,705096.5600
5001,6,655999.3500
5001,7,621193.1400
5001,8,609311.2400
5001,9,605392.6600
5002,3,466105.3200
5002,4,493703.0700
5002,5,472496.0000
5002,6,468187.3300
5002,7,437959.5000
5002,8,403685.8700
5002,9,421724.2600
5003,3,446524.0600
5003,4,482519.2000
5003,5,437199.8000
5003,6,422902.1300
5003,7,387898.8200
5003,8,376036.9600
5003,9,367225.2000
5004,3,328469.4400
5004,4,335056.0600
5004,5,305781.2700
5004,6,306590.3600
5004,7,285859.4700
5004,8,281221.8600
5004,9,264885.3400
5005,3,256583.9500
5005,4,253670.7400
5005,5,241741.9800
5005,6,235482.9500
5005,7,229752.2300
5005,8,221610.4400
5005,9,211703.9300
5006,3,183708.1400
5006,4,219678.8200
5006,5,190006.1400
5006,6,189897.6900
5006,7,187706.5900
5006,8,178134.0000
5006,9,169659.5400
5007,3,140080.3300
5007,4,148011.4600
5007,5,133729.0900
5007,6,134499.0400
5007,7,120099.5800
5007,8,117201.4000
5007,9,103322.2900
5008,3,105050.9700
5008,4,111905.4000
5008,5,102683.4600
5008,6,101021.7000
5008,7,99568.2400
5008,8,91749.5900
5008,9,89367.7600
5009,3,53260.4300
5009,4,57518.6800
5009,5,49344.2300
5009,6,48023.8000
5009,7,53777.2900
5009,8,52943.2000
5009,9,53534.2500
5010,3,114349.0000
5010,4,127416.0000
5010,5,129520.8800
5010,6,129524.7500
5010,7,115699.5400
5010,8,113518.0900
5010,9,117993.4500
5011,3,174053.9200
5011,4,191260.0800
5011,5,177649.8200
5011,6,184155.7700
5011,7,168776.7400
5011,8,170625.7000
5011,9,157308.4500
5012,3,149815.6800
5012,4,159090.4500
5012,5,149373.9300
5012,6,149808.3300
5012,7,140411.9600
5012,8,137328.2200
5012,9,127835.0300
5013,3,135334.4300
5013,4,137671.3300
5013,5,132497.9600
5013,6,129132.9500
5013,7,116593.4300
5013,8,111284.8600
5013,9,100655.7000
5014,3,152574.9100
5014,4,161802.8900
5014,5,143499.1000
5014,6,144007.1400
5014,7,137510.3600
5014,8,132729.8700
5014,9,135004.6400
5015,3,92421.9700
5015,4,94967.0900
5015,5,88038.8300
5015,6,95602.3200
5015,7,92848.3000
5015,8,86677.9500
5015,9,85944.2200
5016,3,60147.2600
5016,4,69764.8800
5016,5,61596.4700
5016,6,68505.4000
5016,7,62734.5400
5016,8,57409.9000
5016,9,59914.5300
5017,3,38477.8800
5017,4,54444.9700
5017,5,61775.9200
5017,6,58867.2000
5017,7,50077.4000
5017,8,46315.0300
5017,9,51432.3900
5018,3,24037.6200
5018,4,25335.5000
5018,5,21159.0300
5018,6,23631.9800
5018,7,26998.2300
5018,8,26239.6200
5018,9,24611.4700
5019,3,21364.0400
5019,4,20329.5600
5019,5,18773.5400
5019,6,21791.3500
5019,7,23382.6400
5019,8,21494.6700
5019,9,18732.5900
5020,3,54915.5900
5020,4,49837.2400
5020,5,56378.4800
5020,6,55541.4300
5020,7,50931.9400
5020,8,54880.3700
5020,9,45682.9600
5021,3,42755.0800
5021,4,30277.9900
5021,5,42591.7500
5021,6,39736.3000
5021,7,32356.1100
5021,8,37505.9600
5021,9,32452.5400
5022,3,76616.9200
5022,4,71720.4200
5022,5,80887.0200
5022,6,81081.7200
5022,7,77178.1600
5022,8,67668.7600
5022,9,62236.0100
5023,3,29437.6400
5023,4,26533.2300
5023,5,25310.9800
5023,6,26597.5200
5023,7,23511.4100
5023,8,27135.1100
5023,9,21752.2600
5024,3,27714.2200
5024,4,24277.5300
5024,5,24911.0900
5024,6,24739.1500
5024,7,22123.9400
5024,8,20944.1600
5024,9,23360.2900
5025,3,28878.0100
5025,4,27497.6500
5025,5,29033.9600
5025,6,25124.1700
5025,7,17501.7900
5025,8,18993.5000
5025,9,16813.0400
5026,3,5226.0900
5026,4,5121.3800
5026,5,7861.0700
5026,6,8512.4400
5026,7,9363.3500
5026,8,11022.9000
5026,9,10598.5400
5027,3,13302.7400
5027,4,12466.1600
5027,5,14391.1400
5027,6,13849.4800
5027,7,12024.4900
5027,8,9320.6100
5027,9,6215.3200
5028,3,8936.0900
5028,4,8374.5400
5028,5,10377.9100
5028,6,9844.0600
5028,7,9215.2000
5028,8,9323.8800
5028,9,5343.7100
5030,3,34223.4100
5030,4,38880.1600
5030,5,30300.4900
5030,6,25942.3400
5030,7,28271.7300
5030,8,23179.3800
5030,9,26634.4900
5031,3,44181.1900
5031,4,52832.4200
5031,5,45724.8500
5031,6,33044.1400
5031,7,31339.3900
5031,8,31913.7900
5031,9,33731.9400
5032,3,34653.4800
5032,4,48007.3300
5032,5,32830.6600
5032,6,33140.6700
5032,7,23602.7800
5032,8,17278.4700
5032,9,25907.4800
5033,3,37688.7600
5033,4,43086.2800
5033,5,29294.9300
5033,6,24282.3500
5033,7,21832.5200
5033,8,21944.3600
5033,9,27358.7900
5034,3,6876.0500
5034,4,10061.0000
5034,5,4768.9500
5034,6,5313.8300
5034,7,7697.9000
5034,8,9692.8600
5034,9,12081.6400
5035,3,29963.3600
5035,4,28397.1400
5035,5,24680.2200
5035,6,12862.3100
5035,7,22029.9400
5035,8,22436.6700
5035,9,23893.5600
5036,3,16694.7500
5036,4,15948.4800
5036,5,11145.2600
5036,6,8114.3600
5036,7,11659.1100
5036,8,13010.4500
5036,9,11625.5900
5037,3,16488.8800
5037,4,16204.8300
5037,5,14671.0900
5037,6,6948.1900
5037,7,14436.2200
5037,8,12804.4800
5037,9,13286.4800
5038,3,19334.4100
5038,4,18983.1600
5038,5,12798.0400
5038,6,8724.9300
5038,7,15267.8200
5038,8,13690.6000
5038,9,13810.1100
5039,3,23838.5700
5039,4,37410.0100
5039,5,24257.3900
5039,6,13164.2900
5039,7,29320.8800
5039,8,27621.5100
5039,9,23628.1600
5040,3,16403.9200
5040,4,16692.5800
5040,5,9326.7200
5040,6,8353.7300
5040,7,10836.6400
5040,8,11235.3600
5040,9,9483.0100
5041,3,28323.9900
5041,4,29451.3200
5041,5,22474.5200
5041,6,13711.8200
5041,7,26469.5300
5041,8,24845.6800
5041,9,23332.0000
5043,3,21457.0900
5043,4,20996.0800
5043,5,14224.9300
5043,6,9871.4500
5043,7,15300.7100
5043,8,17794.3400
5043,9,16944.2100
5044,3,29491.9700
5044,4,26103.5700
5044,5,22322.0600
5044,6,6826.2800
5044,7,18949.8600
5044,8,16185.3700
5044,9,20287.2200
5045,3,4779.0300
5045,4,7495.2400
5045,5,2898.2000
5045,6,1479.5600
5045,7,4014.7500
5045,8,3089.6500
5045,9,1337.9100
5050,7,1961.4700
5050,8,10029.3800
5050,9,11544.5000
5051,3,43089.9900
5051,4,69002.6400
5051,5,69646.7500
5051,6,70801.5600
5051,7,67874.1000
5051,8,67321.6800
5051,9,67923.8200
5052,3,40791.1800
5052,4,66182.8100
5052,5,76634.8200
5052,6,69788.8300
5052,7,64343.8200
5052,8,68927.6000
5052,9,68618.6000
5053,3,31684.1400
5053,4,50471.0900
5053,5,55457.8400
5053,6,49224.2000
5053,7,34611.3900
5053,8,42333.2100
5053,9,47244.5600
5054,3,29379.6800
5054,4,45207.7000
5054,5,44776.5300
5054,6,45561.2900
5054,7,39650.0800
5054,8,51110.9300
5054,9,41547.7400
5055,3,34207.1100
5055,4,49277.7000
5055,5,50544.4400
5055,6,55449.0000
5055,7,46368.3200
5055,8,50937.5800
5055,9,42090.0200
5056,3,37636.6100
5056,4,47528.9100
5056,5,52684.9800
5056,6,51675.3800
5056,7,36850.9400
5056,8,38484.8800
5056,9,33488.5600
5057,3,12616.7800
5057,4,23426.7200
5057,5,31687.7300
5057,6,29575.6100
5057,7,30650.2500
5057,8,34119.3900
5057,9,28733.5600
5058,3,7212.7100
5058,4,17335.1600
5058,5,19701.7100
5058,6,20270.1100
5058,7,18795.9700
5058,8,13667.5200
5058,9,15423.0300
5059,3,9480.4400
5059,4,27352.8800
5059,5,34153.9400
5059,6,32127.9800
5059,7,28701.6400
5059,8,30587.8300
5059,9,29022.7500
5060,3,7159.0400
5060,4,9227.8700
5060,5,9040.1800
5060,6,8650.6500
5060,7,7407.5700
5060,8,9068.6500
5060,9,9975.6900
5101,3,128706.3700
5101,4,137630.6600
5101,5,135135.9000
5101,6,135085.4600
5101,7,133431.8400
5101,8,146509.2300
5101,9,130870.7500
5102,3,132066.5800
5102,4,145323.3300
5102,5,121764.3000
5102,6,129302.0000
5102,7,127542.6200
5102,8,139894.6200
5102,9,138830.9200
5103,3,41222.0900
5103,4,42254.7200
5103,5,41159.6900
5103,6,40357.7800
5103,7,24691.0400
5103,8,17502.5500
5103,9,31958.4100
5106,3,49983.2300
5106,4,59757.9000
5106,5,48670.9700
5106,6,53058.1100
5106,7,45604.5100
5106,8,49385.5100
5106,9,50509.6900
5108,3,25802.1900
5108,4,32795.2100
5108,5,30513.7000
5108,6,33328.9700
5108,7,34512.5300
5108,8,31402.7800
5108,9,29677.4700
5109,3,28633.6000
5109,4,33002.7500
5109,5,37089.8600
5109,6,39345.6800
5109,7,37358.3600
5109,8,37453.5400
5109,9,37584.3700
5110,3,21990.7300
5110,4,24887.3800
5110,5,24163.7700
5110,6,21090.2700
5110,7,26770.2900
5110,8,25659.9600
5110,9,23248.1000
5131,3,49860.5300
5131,4,30326.9200
5131,5,24753.5200
5131,6,48487.9700
5131,7,36394.9200
5131,8,30872.9700
5131,9,31207.6300
5132,3,11139.2100
5132,4,1110.4300
5132,5,677.0200
5132,6,16895.7600
5132,7,14966.9700
5132,8,13450.0300
5132,9,13089.1200
5133,3,57811.6300
5133,4,36467.1300
5133,5,37853.6500
5133,6,53519.8000
5133,7,38092.9800
5133,8,40884.8900
5133,9,47329.2600
5134,3,16635.9700
5134,4,698.1900
5134,5,663.8200
5134,6,16071.9600
5134,7,14477.2700
5134,8,16379.6700
5134,9,16541.5800
5135,3,10764.0800
5135,4,855.3700
5135,5,678.7100
5135,6,14822.9700
5135,7,11286.0300
5135,8,11426.3000
5135,9,11509.6400
5136,3,56646.7400
5136,4,39686.5000
5136,5,36600.3100
5136,6,49860.0800
5136,7,44755.6600
5136,8,44601.9700
5136,9,43113.6100
5501,3,310890.4000
5501,4,310414.6500
5501,5,349775.3300
5501,6,323124.5200
5501,7,300053.2400
5501,8,296312.7800
5501,9,286286.9200
5502,3,185221.3500
5502,4,197147.6900
5502,5,186766.2400
5502,6,197065.4100
5502,7,163347.7000
5502,8,152514.6800
5502,9,146852.3600
5503,3,150139.9200
5503,4,163338.5400
5503,5,161815.6700
5503,6,166962.1600
5503,7,140249.4100
5503,8,121412.8000
5503,9,121935.7500
5504,3,110898.0900
5504,4,105848.4900
5504,5,105900.8900
5504,6,115476.2100
5504,7,98103.8300
5504,8,85404.0000
5504,9,86868.7300
5505,3,85470.3700
5505,4,92760.9200
5505,5,98688.9800
5505,6,104321.9900
5505,7,80762.1600
5505,8,61800.8100
5505,9,67872.8400
5506,3,104318.5900
5506,4,103439.1000
5506,5,112362.0600
5506,6,117870.1100
5506,7,89279.7500
5506,8,83425.0400
5506,9,82616.7700
5507,3,69652.0800
5507,4,74194.3200
5507,5,88467.7100
5507,6,85522.6800
5507,7,72157.7400
5507,8,59780.6500
5507,9,57893.8900
5508,3,59131.5900
5508,4,58917.8200
5508,5,63157.3300
5508,6,67165.1900
5508,7,53068.0700
5508,8,48415.9300
5508,9,48638.2500
5509,3,66909.2900
5509,4,76824.5900
5509,5,80474.3400
5509,6,74841.3600
5509,7,61672.4000
5509,8,50860.1600
5509,9,55496.6800
5510,3,58075.2500
5510,4,57739.5000
5510,5,59925.5300
5510,6,62815.3700
5510,7,53505.6900
5510,8,41590.6400
5510,9,30987.2700
5511,3,33596.6000
5511,4,38230.5200
5511,5,37468.1500
5511,6,35849.1200
5511,7,37464.6700
5511,8,23481.6100
5511,9,23235.9300
5512,3,53449.8400
5512,4,52468.8500
5512,5,53970.0100
5512,6,55087.6700
5512,7,53065.9100
5512,8,41458.9300
5512,9,32605.5900
5513,3,56355.9200
5513,4,61023.1200
5513,5,56545.5800
5513,6,57325.5300
5513,7,58172.7800
5513,8,41246.6700
5513,9,36449.0600
5514,3,34479.7700
5514,4,35243.4300
5514,5,39285.1300
5514,6,36896.8900
5514,7,44650.7700
5514,8,43208.0700
5514,9,39213.9300
5515,3,26880.0900
5515,4,24400.3400
5515,5,25613.4400
5515,6,23471.1600
5515,7,29148.8600
5515,8,23689.1200
5515,9,20438.1400
5516,3,29327.3300
5516,4,31853.3300
5516,5,27387.5100
5516,6,27197.4500
5516,7,27324.3400
5516,8,22728.3900
5516,9,17346.4400
5517,3,25453.2900
5517,4,30017.6500
5517,5,29945.6000
5517,6,27603.7200
5517,7,29448.2700
5517,8,22587.8600
5517,9,18143.7300
5520,3,11470.1800
5520,4,14323.8500
5520,5,14313.7000
5520,6,10033.7100
5520,7,10779.8800
5520,8,11192.7800
5520,9,7776.0700
5521,3,44289.1500
5521,4,48758.3400
5521,5,52148.9700
5521,6,52273.6000
5521,7,48932.9200
5521,8,35042.3500
5521,9,32265.0700
5522,3,43065.8100
5522,4,47220.0500
5522,5,53874.9400
5522,6,51444.9700
5522,7,46319.3000
5522,8,34868.3600
5522,9,35532.8500
5523,3,22044.3500
5523,4,25961.9000
5523,5,28316.2700
5523,6,27461.0800
5523,7,25197.1400
